"id","provinsi","kabupaten","jenis_fasyankes","jenis_pemilik","kode","kode_yankes","nama"
"7565","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471040205","P6471040205","Puskesmas Sumber Rejo Kota Balikpapan"
"7566","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471040206","P6471040206","Puskesmas Gunung Sari Ulu"
"7567","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050105","P6471050105","Puskesmas Baru Ulu"
"7568","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050106","P6471050106","Puskesmas Kariangau"
"7569","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050201","P6471050201","Puskesmas Baru Ilir"
"7571","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050203","P6471050203","Puskesmas Margo Mulyo Kota Balikpapan"
"7572","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050204","P6471050204","Puskesmas Baru Tengah"
"7573","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471050207","P6471050207","Puskesmas Margasari Kota Balikpapan"
"7560","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471030204","P6471030204","Puskesmas Muara Rapak"
"7559","Kalimantan Timur","Kota Balikpapan","Puskesmas","Kemenkes","P6471030203","P6471030203","Puskesmas Gunung Samarinda"
"7558","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471030102","P6471030102","Puskesmas Karang Joang"
"7547","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010101","P6471010101","Puskesmas Sepinggan"
"7548","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010102","P6471010102","Puskesmas Damai"
"7549","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010105","P6471010105","Puskesmas Klandasan Ilir"
"7550","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010203","P6471010203","Puskesmas Prapatan"
"7551","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010204","P6471010204","Puskesmas Gunung Bahagia"
"7552","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471010206","P6471010206","Puskesmas Telaga Sari"
"7553","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","1060787","1060787","Puskesmas Manggar"
"7554","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471020201","P6471020201","Puskesmas Lamaru"
"7555","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471020203","P6471020203","Puskesmas Teritip"
"7556","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","1060790","1060790","Puskesmas Manggar Baru"
"7557","Kalimantan Timur","Kota Balikpapan","Puskesmas","Pemda Kab./Kota","P6471030101","P6471030101","Puskesmas Batu Ampar Kota Balikpapan"
"14157","Kalimantan Timur","Kota Balikpapan","Puskesmas","Kemenkes","P64710306","P64710306","Puskesmas Graha Indah"
"12213","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Pemda Kab./Kota","6471062","6471062","RS Bersalin Sayang Ibu Balikpapan"
"12214","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Polri","6471073","6471073","RS Bhayangkara Balikpapan"
"12215","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perusahaan","6471074","6471074","RS Medika Utama Permata Balikpapan"
"12216","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perusahaan","6471075","6471075","RS Siloam Hospitals Balikpapan"
"12217","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perusahaan","6471077","6471077","RS Umum Balikpapan Baru"
"12218","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","TNI","6471078","6471078","RS Umum Tingkat IV Lanud Balikpapan"
"12219","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Pemda Kab./Kota","6471079","6471079","RS Umum Daerah Balikpapan"
"12222","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perseorangan","6471085","6471085","RS Ibu Anak Asih Balikpapan"
"12223","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perusahaan","6471086","6471086","RS Hermina Balikpapan"
"12210","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","TNI","6471036","6471036","RS Tk.II Dr R Hardjanto"
"12208","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Pemda Provinsi","6471014","6471014","RS Umum Daerah Dr. Kanujoso Djatiwibowo"
"12209","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perseorangan","6471025","6471025","RS Pertamina Balikpapan"
"12212","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perseorangan","6471051","6471051","RS Restu Ibu"
"16775","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perseorangan","6471087","6471087","RS Medika Utama Manggar"
"37785","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perusahaan","6471098","6471098","RS PERTAMINA PANORAMA BALIKPAPAN"
"38046","Kalimantan Timur","Kota Balikpapan","Rumah Sakit","Perseorangan","6471082","6471082","RS MATA SMEC Balikpapan"
"34279","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710022","KL64710022","KLINIK FAJAR"
"37224","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","K6464710141","K6464710141","Klinik Pratama Al-Mujahidin Balikpapan"
"37226","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","K6471035","K6471035","Klinik Medika Kota Balikpapan"
"31299","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710021","KL64710021","BP KLINIK IDA KARTIKA AD"
"31297","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","KL64710019","KL64710019","TONKES YONIF 600/R"
"36524","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","64719300090","64719300090","Klinik Ethereal"
"37223","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","64710300104","64710300104","Klinik Insan Utama"
"31296","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","KL64710018","KL64710018","SIKES DENZIPUR"
"31262","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260683","1260683","KLINIK H. RASIDI"
"31263","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260724","1260724","KLINIK UTAMA MEDIKA PLAZA"
"31264","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260018","1260018","KLINIK AVICENNA (BALIKPAPAN UTARA)"
"31287","Kalimantan Timur","Kota Balikpapan","Klinik","Polri","KL64710008","KL64710008","KLINIK POLRES BALIKPAPAN"
"31288","Kalimantan Timur","Kota Balikpapan","Klinik","Polri","KL64710009","KL64710009","KLINIK POLAIR POLDA KALTIM"
"31289","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710010","KL64710010","KLINIK YAKES TELKOM BALIKPAPAN"
"31290","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710011","KL64710011","BP KLINIK KORPRI"
"31292","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710014","KL64710014","KLINIK OBLIQUE HEALTH"
"31293","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710015","KL64710015","KLINIK DOKTER STEVEN"
"31294","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710016","KL64710016","KLINIK PERTAMEDIKA KLANDASAN"
"37225","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","64710300112","64710300112","Klinik Barokah Sehat Perkasa"
"31295","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710017","KL64710017","GLOMED21 KLINIK"
"38130","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","64710300134","64710300134","KLINIK SAMID"
"38748","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","64710300144","64710300144","Era Medical Clinic Balikpapan"
"38747","Kalimantan Timur","Kota Balikpapan","Klinik","Perusahaan","64710300126","64710300126","Klinik Pratama Pertamina IHC Balikpapan"
"31298","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","KL64710020","KL64710020","SIKES DODIKJUR"
"31291","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710013","KL64710013","KLINIK PERMATA BUNDA (MULAWARMAN)"
"20526","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260482","1260482","KLINIK KIMIA FARMA 68 KLANDASAN"
"18005","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260597","1260597","Klinik Aesculap Medical Center"
"18006","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260598","1260598","Klinik Marata Mulia"
"19667","Kalimantan Timur","Kota Balikpapan","Klinik","Organisasi Non Profit","1260716","1260716","Klinik Pratama PKU Muhammadiyah Balikpapan"
"19668","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","1260742","1260742","KLINIK MULAWARMAN"
"19669","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260350","1260350","Laboratorium Klinik Khatulistiwa"
"18007","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260485","1260485","Klinik Bunda Asih"
"28316","Kalimantan Timur","Kota Balikpapan","Klinik","Polri","1260717","1260717","POLIKLINIK SATBRIMOB POLDA KALTIM"
"17832","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260004","1260004","Klinik Grand Medica Indonesia"
"19670","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260484","1260484","KLINIK KIMIA FARMA 293 KARANG JATI"
"19666","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260682","1260682","Klinik Syariah Cahaya Syifa"
"28116","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260684","1260684","Klinik Indomec"
"28115","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710006","KL64710006","Klinik Muslimat"
"20528","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260476","1260476","Klinik PRODIA"
"20529","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260217","1260217","KLINIK JUANSON"
"28109","Kalimantan Timur","Kota Balikpapan","Klinik","Kemenkes","KL64710001","KL64710001","BKK Balikpapan"
"28111","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710002","KL64710002","Klinik Panorama Pertamina"
"28112","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710003","KL64710003","Klinik On Site Pertamina"
"28113","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","KL64710004","KL64710004","Klinik Lanal Balikpapan"
"19662","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260681","1260681","Labklinik Pramita"
"28114","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","KL64710005","KL64710005","Klinik Pertamina Hulu Kalimantan Timur"
"19664","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260499","1260499","Klinik Mendawai Balikpapan"
"19665","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260478","1260478","Klinik PT Pertamina Hulu Mahakam (PHM)"
"19672","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260234","1260234","Klinik Mitra Sehat Kota Balikpapan"
"19673","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260799","1260799","Klinik Riskytha"
"17834","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260013","1260013","Klinik Citra Husada Kota Balikpapan"
"17836","Kalimantan Timur","Kota Balikpapan","Klinik","Perusahaan","1260216","1260216","Klinik Medika Utama Manggar"
"18372","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260483","1260483","Klinik Kimia Farma Sepinggan"
"18371","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260053","1260053","Klinik Ibnu Sina Batakan"
"18370","Kalimantan Timur","Kota Balikpapan","Klinik","Polri","1260003","1260003","Klinik POLDA"
"17841","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260012","1260012","Tirta Medical Centre"
"17840","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260002","1260002","Klinik Utama Mirabell"
"18369","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260479","1260479","Klinik Karunia Kota Balikpapan"
"17839","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260693","1260693","Kusuma Medical Center"
"17838","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260014","1260014","Klinik Piramida Jaya"
"18368","Kalimantan Timur","Kota Balikpapan","Klinik","Perusahaan","1260599","1260599","Klinik Borneo Medical Service"
"17844","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260576","1260576","Klinik Pratama TPKK MT Haryono"
"20530","Kalimantan Timur","Kota Balikpapan","Klinik","TNI","1260235","1260235","KLINIK HESTI WIRA SAKTI"
"19663","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260734","1260734","Klinik Cito Balikpapan"
"16088","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260026","1260026","Klinik Fajar Farma"
"16086","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260243","1260243","Klinik Mitra Sehat Utama"
"17842","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260481","1260481","Klinik PT. Kimia Farma Apotek Damai"
"16084","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260532","1260532","Klinik Panacea Kota Balikpapan"
"19674","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260759","1260759","Klinik Speedlab Balikpapan"
"17845","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260054","1260054","Klinik Ibnu Sina Rapak"
"18373","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260480","1260480","Klinik Kimia Farma KM.5"
"18374","Kalimantan Timur","Kota Balikpapan","Klinik","Perseorangan","1260055","1260055","Klinik Ibnu Sina KM.7"
"36196","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100008","64710100008","DPM dr. Syafaah"
"37464","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","K64710111","K64710111","DPM dr. ESTHER VONNY KRISTIANTY"
"36700","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","K6471031","K6471031","DPM dr. Emi Puspitasari"
"36699","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","K6471030","K6471030","DPM dr. Mazwar B.Zen"
"36529","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100006","64710100006","DPM dr. Lis Indrayati, M.A.R.S"
"36197","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100024","64710100024","DPM dr. Cokorda Ratih"
"36528","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","K6471010","K6471010","DPM dr. Andi Lawang"
"36530","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","K6471011","K6471011","DPM dr. Balerina J.P.P"
"36526","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100038","64710100038","DPM dr. Nursakti"
"36525","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100001","64710100001","DPM dr. Titania"
"36527","Kalimantan Timur","Kota Balikpapan","Dokter Praktik Mandiri","Perseorangan","64710100027","64710100027","DPM dr. K. Ronnie Nente"
"18872","Kalimantan Timur","Kota Balikpapan","Laboratorium","Pemda Kab./Kota","1660048","1660048","Laboratorium Kesehatan Daerah Kota Balikpapan"
"14613","Kalimantan Timur","Kota Balikpapan","Lapas/Rutan","Kementerian Non-Kemenkes","L6471080","L6471080","Rutan Kelas II-B Balikpapan"
"14612","Kalimantan Timur","Kota Balikpapan","Lapas/Rutan","Kementerian Non-Kemenkes","L6471081","L6471081","LAPAS Kelas II-A Balikpapan"
"7600","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474010102","P6474010102","Puskesmas Bontang Lestari"
"7601","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474010201","P6474010201","Puskesmas Bontang Selatan I"
"7602","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474010203","P6474010203","Puskesmas Bontang Selatan II"
"7603","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474020201","P6474020201","Puskesmas Bontang Utara I"
"7604","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474020202","P6474020202","Puskesmas Bontang Utara II"
"7605","Kalimantan Timur","Kota Bontang","Puskesmas","Pemda Kab./Kota","P6474030201","P6474030201","Puskesmas Bontang Barat"
"12248","Kalimantan Timur","Kota Bontang","Rumah Sakit","Organisasi Non Profit","6474034","6474034","RS Islam Bontang"
"12247","Kalimantan Timur","Kota Bontang","Rumah Sakit","Perseorangan","6474033","6474033","RS Amalia"
"14968","Kalimantan Timur","Kota Bontang","Rumah Sakit","Perusahaan","6474010","6474010","RS PT Badak"
"12246","Kalimantan Timur","Kota Bontang","Rumah Sakit","Pemda Kab./Kota","6474032","6474032","RS Umum Daerah Taman Husada"
"12245","Kalimantan Timur","Kota Bontang","Rumah Sakit","Perusahaan","6474021","6474021","RS Pupuk Kaltim"
"18089","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260151","1260151","Klinik Pratama Endra Bersama"
"18091","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260137","1260137","KLINIK PRATAMA SATELIT 1 RSPKT"
"18092","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260192","1260192","KLINIK PRATAMA STP MULFA"
"18093","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260176","1260176","Klinik Prima Medistika"
"18094","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260141","1260141","Klinik Rahman"
"18095","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260144","1260144","Klinik Satelit 3 RS PKT"
"18097","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260188","1260188","KLINIK UTAMA KHUSUS BERSALIN ANAM"
"18098","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260152","1260152","KLINIK UTAMA PERMATA HATI"
"18099","Kalimantan Timur","Kota Bontang","Klinik","TNI","1260190","1260190","KLINIK DENARHANUD-002"
"18100","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260138","1260138","Poliklinik Pratama RS LNG Badak"
"18090","Kalimantan Timur","Kota Bontang","Klinik","TNI","1260199","1260199","Klinik Pratama Kodim 06.09.01 Bontang"
"18088","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260189","1260189","KLINIK PRATAMA AINIA RASYIFA"
"18087","Kalimantan Timur","Kota Bontang","Klinik","Pemda Kab./Kota","1260142","1260142","Klinik Pegawai Kota Bontang"
"19970","Kalimantan Timur","Kota Bontang","Klinik","Polri","1260614","1260614","Klinik Polres Bontang"
"18096","Kalimantan Timur","Kota Bontang","Klinik","Perseorangan","1260153","1260153","KLINIK SEHAT PUPUK KALTIM"
"31285","Kalimantan Timur","Kota Bontang","Klinik","Kemenkes","1260615","1260615","KLINIK PRATAMA BNN KOTA BONTANG"
"38696","Kalimantan Timur","Kota Bontang","Dokter Praktik Mandiri","Perseorangan","64740100017","64740100017","DPM dr. Suko Rahardjo (JST)"
"38582","Kalimantan Timur","Kota Bontang","Dokter Praktik Mandiri","Perseorangan","64740100004","64740100004","DPM dr. Tetaria Rossi"
"19074","Kalimantan Timur","Kota Bontang","Laboratorium","Pemda Kab./Kota","1660010","1660010","Laboratorium Kesehatan Daerah Kota Bontang"
"14614","Kalimantan Timur","Kota Bontang","Lapas/Rutan","Kementerian Non-Kemenkes","L6474011","L6474011","LAPAS Kelas II-A Bontang"
"7592","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472050205","P6472050205","Puskesmas Wonorejo Kota Samarinda"
"7593","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472050206","P6472050206","Puskesmas Karang Asam"
"7594","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060101","P6472060101","Puskesmas Lempake"
"7595","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060104","P6472060104","Puskesmas Sei Siring"
"7596","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060202","P6472060202","Puskesmas Temindung"
"7597","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060203","P6472060203","Puskesmas Sempaja"
"7598","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060205","P6472060205","Puskesmas Remaja"
"7599","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472060206","P6472060206","Puskesmas Bengkuring"
"7591","Kalimantan Timur","Kota Samarinda","Puskesmas","Pemda Kab./Kota","P6472050204","P6472050204","Puskesmas Segiri"
