No,Kode,Nama Puskesmas,Raw Text
2667,1000089159,SERASAN,"SERASAN Jl. Pantai Sisi, Rt.005/Rw.003 Serasan Natuna Kepulauan Riau Rawat Inap Sangat Terpencil"
2668,1000089082,RANAI,"RANAI Jl. Jenderal Soedirman, Rt.003/Rw.006 Bunguran Timur Natuna Kepulauan Riau Non Rawat Inap Perkotaan"
2669,1000089109,KELARIK,"KELARIK Jl. M.Nur, Rt.003/Rw.003 Bunguran Utara Natuna Kepulauan Riau Rawat Inap Terpencil"
2670,1000089123,SUBI,SUBI Jl. Bukit Lampu Subi Natuna Kepulauan Riau Rawat Inap Sangat Terpencil
2671,1000089111,PULAU LAUT,PULAU LAUT Jl. Komplek Perkantoran Air Kundur Pulau Laut Natuna Kepulauan Riau Rawat Inap Sangat Terpencil
2672,1000089068,PULAU TIGA,PULAU TIGA Jl. Yahya No.01 Batu Bulat Pulau Tiga Natuna Kepulauan Riau Rawat Inap Terpencil
2673,1000089173,TANJUNG,"TANJUNG Jl. Imam Ibnu Qulun - Setuik, Rt.008/Rw.004 Bunguran Timur Laut Natuna Kepulauan Riau Non Rawat Inap Perdesaan"
2674,1000089185,BUNGURAN TENGAH,BUNGURAN TENGAH Jl. Sumur Batu Bunguran Tengah Natuna Kepulauan Riau Non Rawat Inap Perdesaan
2675,1000089161,BUNGURAN SELATAN,"BUNGURAN SELATAN Jl. Padang Meliso, Rt.005/Rw.004 Bunguran Selatan Natuna Kepulauan Riau Non Rawat Inap Perdesaan"
2676,1000089070,SERASAN TIMUR,SERASAN TIMUR Jl. Air Ringau No. 2 Rt.006/Rw.003 Serasan Timur Natuna Kepulauan Riau Rawat Inap Sangat Terpencil
2677,1000089197,BATUBI JAYA,BATUBI JAYA Jl. Diponegoro Bunguran Batubi Natuna Kepulauan Riau Non Rawat Inap Perdesaan
2678,1000089135,PULAU TIGA BARAT,PULAU TIGA BARAT Jl. Raya Tanjung Kumbik Rt 001/Rw 001 Pulau Tiga Barat Natuna Kepulauan Riau Rawat Inap Terpencil
2679,1001488962,SUAK MIDAI,"SUAK MIDAI Jl. Raya Labuh Silan, Rt.001/Rw.001 Suak Midai Natuna Kepulauan Riau Non Rawat Inap Sangat Terpencil"
2680,1000068090,DABO LAMA,DABO LAMA Jl. Raja Ali Haji Singkep Lingga Kepulauan Riau Non Rawat Inap Perkotaan
2681,1000742177,DABO,DABO Jl. Telkom Singkep Lingga Kepulauan Riau Non Rawat Inap Perkotaan
2682,1000068129,DAIK,DAIK Jl. Lereng Bukit Kuali No. 1 Lingga Lingga Kepulauan Riau Non Rawat Inap Perkotaan
2683,1000068052,SENAYANG,SENAYANG Jl. Nusantara Senayang Lingga Kepulauan Riau Rawat Inap Sangat Terpencil
2684,1000068040,RAYA,RAYA Jl. Sukarno Hatta Singkep Barat Lingga Kepulauan Riau Rawat Inap Perdesaan
2685,1000068026,PANCUR,PANCUR Jl. Matang Lingga Utara Lingga Kepulauan Riau Rawat Inap Terpencil
2686,1000068076,LANJUT,LANJUT Jl. Air Pelangi Singkep Pesisir Lingga Kepulauan Riau Non Rawat Inap Perdesaan
2687,1000068105,SUNGAI PINANG,"SUNGAI PINANG Jl. Merdeka, Ds. Sungai Pinang, Kec Lingga Timur Lingga Timur Lingga Kepulauan Riau Rawat Inap Terpencil"
2688,1000068038,PENUBA,PENUBA Jl. Dr. Sumito No 45 Selayar Lingga Kepulauan Riau Rawat Inap Perdesaan
2689,1000068064,RESANG,RESANG Jl. Tuanku Tambusai Singkep Selatan Lingga Kepulauan Riau Non Rawat Inap Terpencil
2690,1000068088,POSEK,POSEK Jl. Tanjung Pering Rt 003 Rw005 Kepulauan Posek Lingga Kepulauan Riau Non Rawat Inap Sangat Terpencil
2691,1000068117,BENAN,BENAN Jl. Kampung Tanjung Katang Bidare Lingga Kepulauan Riau Non Rawat Inap Sangat Terpencil
2692,1000068014,TAJUR BIRU,TAJUR BIRU Jl. Bathin Aban 1 Tajur Biru Temiang Pesisir Lingga Kepulauan Riau Rawat Inap Sangat Terpencil
2693,1000068131,REJAI,REJAI Jl. Dwi Kora Bakung Serumpun Lingga Kepulauan Riau Non Rawat Inap Sangat Terpencil
2694,1000150489,TEREMPA,TEREMPA Jl. Soekarno Hatta No.16 Siantan Kepulauan Anambas Kepulauan Riau Non Rawat Inap Perdesaan
2695,1000150506,PALMATAK,PALMATAK Jl. Usman H Pang No.1 Tebang-Ladan Palmatak Kepulauan Anambas Kepulauan Riau Rawat Inap Terpencil
2696,1000150532,SIANTAN TIMUR,SIANTAN TIMUR Jl. Abd Kadir Rt.04/Ii Siantan Timur Kepulauan Anambas Kepulauan Riau Rawat Inap Sangat Terpencil
2697,1000150556,SIANTAN SELATAN,SIANTAN SELATAN Jl. Air Bini Siantan Selatan Kepulauan Anambas Kepulauan Riau Rawat Inap Sangat Terpencil
2698,1000150491,JEMAJA TIMUR,JEMAJA TIMUR Jl. Datuk Kaye Jemaja Timur Kepulauan Anambas Kepulauan Riau Rawat Inap Sangat Terpencil
2699,1000150465,LETUNG,LETUNG Jl. Abdul Murad Rt 003 Rw 002 Air Tenggiri Jemaja Kepulauan Anambas Kepulauan Riau Rawat Inap Sangat Terpencil
2700,1000150518,SIANTAN TENGAH,SIANTAN TENGAH Jl. Batu Putih No.01 Air Asuk Siantan Tengah Kepulauan Anambas Kepulauan Riau Rawat Inap Terpencil
2701,1000150520,SIANTAN UTARA,SIANTAN UTARA Jl. Batu Panjang Rt.002/Rw.001 Siantan Utara Kepulauan Anambas Kepulauan Riau Non Rawat Inap Sangat Terpencil
2702,1000150477,JEMAJA BARAT,JEMAJA BARAT Jl. Ciku Jemaja Barat Kepulauan Anambas Kepulauan Riau Non Rawat Inap Sangat Terpencil
2703,1000150544,KUTE SIANTAN,KUTE SIANTAN Jl. Datuk Lamin No. 3G Kute Siantan Kepulauan Anambas Kepulauan Riau Non Rawat Inap Terpencil
2704,1000055354,BELAKANG PADANG,BELAKANG PADANG Jl. Hang Tuah Belakang Padang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2705,1000055471,TANJUNG SENGKUANG,TANJUNG SENGKUANG Jl. Tenggiri Batu Ampar Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2706,1000055469,MENTARAU Komplek,MENTARAU Komplek Cipta Land Mentarau Sekupang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2707,1000055500,SEKUPANG,SEKUPANG Jl. Raja Haji No.6 Sekupang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2708,1000055512,TIBAN BARU,TIBAN BARU Komp. Tiban Baru Koperasi Blok K No.84 Sekupang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2709,1000055378,KAMPUNG JABI,KAMPUNG JABI Jl. Hang Kesturi Nongsa Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2710,1000055419,SAMBAU,SAMBAU Jl. Hang Lekiu KM. 1 Nongsa Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2711,1000055445,KABIL,KABIL Jl. Hasanuddin No.1 Nongsa Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2712,1000055342,BULANG,BULANG Jl. Zakaria Ahmad Bulang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2713,1000055483,LUBUK BAJA,LUBUK BAJA Jl. Duyung Lubuk Baja Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2714,1000055330,SEI PANCUR,SEI PANCUR Jl. S.Parman Kavling Sei Pancur Blok I No. 1 Sei Beduk Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2715,1000055328,REMPANG CATE,REMPANG CATE Jl. Trans Barelang Galang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2716,1000055407,GALANG,GALANG Jl. Batin Limat No. 15 Galang Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2717,1000055366,SEI PANAS,SEI PANAS Jl. Laksamana Bintan Bengkong Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2718,1000055421,TANJUNG BUNTUNG,TANJUNG BUNTUNG Komp. Bina Praja No.  03 Bengkong Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2719,1000055433,BALOI PERMAI,BALOI PERMAI Jl. Graha Legenda Malaka Batam Kota Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2720,1000055457,BOTANIA Komplek,BOTANIA Komplek Botania Garden Batam Kota Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2721,1000055392,SEI LANGKAI,SEI LANGKAI Jl. Utama Kavling Baru Sagulung Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2722,1000055495,SEI LEKOP,SEI LEKOP Jl. Kavling Pelopor Sagulung Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2723,1010770627,SUNGAI PELUNGGUT,SUNGAI PELUNGGUT Jl. Dapur 12 Sagulung Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2724,1000055380,TANJUNG UNCANG,TANJUNG UNCANG Jl. Brigjen Katamso No.  1 Batu Aji Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2725,1000055524,BATU AJI,BATU AJI Jl. Rindang Garden Batu Aji Kota Batam Kepulauan Riau Non Rawat Inap Perkotaan
2726,1000136914,TANJUNG PINANG,TANJUNG PINANG Jl. Ir. Juanda No.1 Tanjung Pinang Barat Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2727,1001604487,TANJUNGPINANG BARAT,TANJUNGPINANG BARAT Jl. Riau Tanjung Pinang Barat Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2728,1000136938,MELAYU KOTA PIRING,MELAYU KOTA PIRING Jl. Kijang Lama Km. 7 Tanjung Pinang Timur Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2729,1000136940,BATU 10,BATU 10 Jl. Adi Sucipto Km. 10 Tanjung Pinang Timur Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2730,1000136964,MEKAR BARU,MEKAR BARU Jl. Cenderawasih Km. 8 Atas Tanjung Pinang Timur Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2731,1000136926,KAMPUNG BUGIS,KAMPUNG BUGIS Jl. Abdul Rahim Tanjung Pinang Kota Kota Tanjung Pinang Kepulauan Riau Rawat Inap Perkotaan
2732,1000136952,TANJUNG UNGGAT,TANJUNG UNGGAT Jl. Sultan Machmud Gg. Waru Bukit Bestari Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2733,1000136976,SEI JANG,SEI JANG Jl. Arif Rahman Hakim Bukit Bestari Kota Tanjung Pinang Kepulauan Riau Non Rawat Inap Perkotaan
2734,1000140446,KEPULAUAN SERIBU UTARA,KEPULAUAN SERIBU UTARA Jl. Dermaga Timur Pulau Kelapa Kepulauan Seribu Utara Adm. Kep. Seribu DKI Jakarta Rawat Inap Perkotaan
2735,1000140458,KEPULAUAN SERIBU,"KEPULAUAN SERIBU SELATAN Dermaga Pulau Tidung, Jl. Pantai Selatan Pulau Tidung Kepulauan Seribu Selatan. Adm. Kep. Seribu DKI Jakarta Rawat Inap Perkotaan"
2736,1000061779,GAMBIR,GAMBIR Jl. Tanah Abang I No. 10 Gambir Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2737,1000061614,SAWAH BESAR,SAWAH BESAR Jl. Mangga Dua Dalam K No.13 Rt 001/010 Sawah Besar Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2738,1000061729,KEMAYORAN,KEMAYORAN Jl. Harapan Mulya Barat No 1 Rt 5/4 Kemayoran Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2739,1000061810,SENEN,SENEN Jl. Kramat Vii No 31 Senen Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2740,1000061822,CEMPAKA PUTIH,CEMPAKA PUTIH Jl. Pramuka Sari I Rt 014 Rw 08 Cempaka Putih Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2741,1000061793,MENTENG,"MENTENG Jl. Pegangsaan Barat No. 14, Rt 16/5 Menteng Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan"
2742,1000061494,TANAH ABANG,TANAH ABANG Jl. Danau Toba Blok A No.1 Rt 2/Rw 4 Tanah Abang Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2743,1000061705,JOHAR BARU,JOHAR BARU Jl. Mardani Raya No. 36 Johar Baru Kota Adm. Jakarta Pusat DKI Jakarta Non Rawat Inap Perkotaan
2744,1000143448,PENJARINGAN,PENJARINGAN Jl. Telok Gong Raya No.2 Penjaringan Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan
2745,1000143321,TANJUNG PRIOK,TANJUNG PRIOK Jl. Papanggo Ii B No 69 Tanjung Priok Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan
2746,1000143333,KOJA,KOJA Jl. Mahoni Nomor 9 Jakarta Utara Koja Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan
2747,1000143591,CILINCING,CILINCING Jl. Sungai Landak No.26 Cilincing Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan
2748,1000143711,PADEMANGAN,"PADEMANGAN Jl. Pademangan Ii Gang 22 No.2, Rt.002 Rw.002 Pademangan Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan"
2749,1000143682,KELAPA GADING,KELAPA GADING Jl. Pelepah Elok Kelapa Gading Kota Adm. Jakarta Utara DKI Jakarta Non Rawat Inap Perkotaan
2750,1000120537,CENGKARENG,CENGKARENG Jl. Raya Kamal Nomor 2 Cengkareng Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2751,1000120719,GROGOL PETAMBURAN,GROGOL PETAMBURAN Jl. Wijaya Iii Blok F No.1 Kompleks Taman Duta Grogol Petamburan Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2752,1000120496,TAMAN SARI,TAMAN SARI Jl. Blustru No. 1 Taman Sari Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2753,1000120654,TAMBORA,TAMBORA Jl. Krendang Utara No. 4 Tambora Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2754,1000120563,KEBON JERUK,KEBON JERUK Jl. Kebon Jeruk No. 2 Kebon Jeruk Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2755,1000120616,KALIDERES,KALIDERES Jl. Tanjung Pura No.14 Rt 06 Rw 05 Kalideres Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2756,1000120587,PALMERAH,PALMERAH Jl. Palmerah Barat No. 120 Pal Merah Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2757,1000120862,KEMBANGAN,KEMBANGAN Jl. Kembangan Raya No 52-53 Rt 005/002 Kembangan Kota Adm. Jakarta Barat DKI Jakarta Non Rawat Inap Perkotaan
2758,1000098045,TEBET,TEBET Jl. Tebet Timur Ii No 9 Rt 006 Rw 005 Tebet Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2759,1000098148,SETIABUDI,SETIABUDI Jl. Halimun No. 13 Rt 07 Rw 02 Setiabudi Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2760,1000098332,MAMPANG PRAPATAN,"MAMPANG PRAPATAN Jl. Liliana Blok C 24-25, Rt.02 Rw 08, Pela Mampang Mampang Prapatan Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan"
2761,1000098320,PASAR MINGGU,PASAR MINGGU Jl. Kebagusan Raya No. 4 Pasar Minggu Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2762,1000098538,KEBAYORAN LAMA,KEBAYORAN LAMA Jl. Ciputat Raya Rt 005 Rw 001 Kebayoran Lama Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2763,1000098629,CILANDAK,CILANDAK Jl. Komplek Bni 1946 No.57 Rt 04 Rw 05 Cilandak Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2764,1000098227,KEBAYORAN BARU,KEBAYORAN BARU Jl. Iskandarsyah Raya 105 Melawai Kebayoran Baru Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2765,1000098552,PANCORAN,PANCORAN Jl. Potlot Ii No.6 & No.18 Pancoran Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2766,1000098497,JAGAKARSA,JAGAKARSA Jl. Sirsak (Gg. Masjid Al Afiyah) No 1. Rt.01 Rw.02 Jagakarsa Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2767,1000098643,PESANGGRAHAN,PESANGGRAHAN Jl. Palem Viii Rt.001 Rw.008 Pesanggrahan Kota Adm. Jakarta Selatan DKI Jakarta Non Rawat Inap Perkotaan
2768,1000078459,MATRAMAN Jl,"MATRAMAN Jl Pisangan Baru Timur No 2A, Rt 4/9 Matraman Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan"
2769,1000078318,PULOGADUNG,"PULOGADUNG Jl. Kayu Putih Viii No. 2B, Rt 008 Rw 005 Pulogadung Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan"
2770,1000077728,JATINEGARA,JATINEGARA Jl. Matraman Raya No. 220 Jatinegara Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2771,1000078021,KRAMAT JATI,KRAMAT JATI Jl. Kerja Bakti No. 28 Rt 002 / Rw 010 Kramatjati Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2772,1000078071,PASAR REBO,PASAR REBO Jl. Raya Kalisari No 1 Rt 010 Rw 01 Pasar Rebo Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2773,1000078291,CAKUNG,CAKUNG Jl. Raya Bekasi Km 18 Rt 003 Rw 011 Cakung Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2774,1000077912,DUREN SAWIT,DUREN SAWIT Jl. H. Dogol No 15 A Duren Sawit Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2775,1000078136,MAKASAR,MAKASAR Jl. Pusdiklat Depnaker No.4 Rt 8 Rw 6 Makasar Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2776,1000078007,CIRACAS,CIRACAS Jl. H. Baping Ciracas Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2777,1000078019,CIPAYUNG,CIPAYUNG Jl. Bambu Hitam No 104 Rt 010 Rw 004 Cipayung Kota Adm. Jakarta Timur DKI Jakarta Non Rawat Inap Perkotaan
2778,1000130063,CIBINONG,CIBINONG Jl. Raya Bogor Km 47.5 Cibinong Bogor Jawa Barat Non Rawat Inap Perkotaan
2779,1000130207,KARADENAN Kp.,KARADENAN Kp. Kaum Pandak Rt 02/04 Kel. Karadenan Cibinong Bogor Jawa Barat Non Rawat Inap Perkotaan
2780,1000130336,PABUARAN INDAH,PABUARAN INDAH Perum Bukit Pabuaran Indah Blok H Kel. Pabuaran Mekar Kec. Cibinong Cibinong Bogor Jawa Barat Non Rawat Inap Perkotaan
2781,1000130398,CIRIMEKAR,CIRIMEKAR Jl. Kayu Manis Cibinong Bogor Jawa Barat Non Rawat Inap Perkotaan
2782,1000129545,GUNUNG PUTRI,GUNUNG PUTRI Jl Raya Cikuda Wanaherang No.01 Gunungputri Bogor Jawa Barat Rawat Inap Perkotaan
2783,1000129832,BOJONG NANGKA,BOJONG NANGKA Jl. Gbhn Rt 31/14 No. 26 Gunungputri Bogor Jawa Barat Non Rawat Inap Perdesaan
2784,1000130013,KRANGGAN,KRANGGAN Jl. Raya Kranggan No. 148 Gunungputri Bogor Jawa Barat Non Rawat Inap Perkotaan
2785,1000130439,CIANGSANA Kp.,"CIANGSANA Kp. Cikeas Ilir Rt 002/030, Kec. Gunung Putri Gunungputri Bogor Jawa Barat Non Rawat Inap Perkotaan"
2786,1000129583,CITEUREUP,CITEUREUP Jl. Alternatif Puspanegara Citeureup Bogor Jawa Barat Rawat Inap Perkotaan
2787,1000130300,TAJUR,TAJUR Jl. Raya Tajur Citeureup Bogor Jawa Barat Non Rawat Inap Perdesaan
2788,1000130350,LEUWINUTUG,LEUWINUTUG Jl. Setu Citeureup Bogor Jawa Barat Non Rawat Inap Perdesaan
2789,1000129595,SUKARAJA,SUKARAJA Jl. Raya Cikeas Sukaraja Bogor Jawa Barat Rawat Inap Perkotaan
2790,1000129868,CIMANDALA,CIMANDALA Jl. Raya Jakarta Bogor Km 50 Rt.01/03 Sukaraja Bogor Jawa Barat Non Rawat Inap Perkotaan
2791,1000129985,CILEBUT,CILEBUT Kec. Sukaraja Sukaraja Bogor Jawa Barat Non Rawat Inap Perkotaan
2792,1000130221,SENTUL,SENTUL Jl. Pintu Iii Sirkuit Sentul Babakan Madang Bogor Jawa Barat Non Rawat Inap Perkotaan
2793,1000130269,CIJAYANTI,CIJAYANTI Jl. Raya Cijayanti No. 6 Rt 002/006 Babakan Madang Bogor Jawa Barat Non Rawat Inap Perdesaan
2794,1000130427,BABAKAN MADANG,"BABAKAN MADANG Jl.Raya Babakan Madang Rt 01,Rw 02 Babakan Madang Bogor Jawa Barat Non Rawat Inap Perdesaan"
2795,1000129753,JONGGOL,JONGGOL Jl. Pasar Lama No. 127 Jonggol Bogor Jawa Barat Rawat Inap Perkotaan
2796,1000129947,SUKANEGARA Jl,SUKANEGARA Jl Cipamingkis Dayeuh Rt 01/04 Jonggol Bogor Jawa Barat Non Rawat Inap Perdesaan
2797,1000130087,BALEKAMBANG,"BALEKAMBANG Jl. Perkebunan Menteng, Rt. 03/03 Jonggol Bogor Jawa Barat Non Rawat Inap Perdesaan"
2798,1000129533,CILEUNGSI,CILEUNGSI Jl. Camat Enjan No. 1 Rt.001 Rw.007 Cileungsi Bogor Jawa Barat Rawat Inap Perkotaan
2799,1000129820,GANDOANG,GANDOANG Jl. Raya Vileungsi-Jonggol Cileungsi Bogor Jawa Barat Non Rawat Inap Perkotaan
2800,1000129909,PASIR ANGIN,PASIR ANGIN Jl. Raya Setu Rt 1/1 Cileungsi Bogor Jawa Barat Non Rawat Inap Perdesaan
2801,1000129571,CARIU,CARIU Jl. Brigjen Darsono No. 13 Cariu Bogor Jawa Barat Rawat Inap Perdesaan
2802,1000130348,KARYAMEKAR,"KARYAMEKAR Ds. Karyamekar, Kec. Cariu Cariu Bogor Jawa Barat Non Rawat Inap Perdesaan"
2803,1000129624,SUKAMAKMUR Kp.Cihanjawar,SUKAMAKMUR Kp.Cihanjawar Rt 002/003 Ds. Sukamakmur Kec. Sukamakmur Sukamakmur Bogor Jawa Barat Rawat Inap Perdesaan
2804,1000129935,SUKADAMAI Jl,SUKADAMAI Jl Raya Menteng No 1 Rt 001 Rw 004 Sukamakmur Bogor Jawa Barat Non Rawat Inap Perdesaan
2805,1000129612,PARUNG,PARUNG Jl. Raya Parung No. 575 Parung Bogor Jawa Barat Rawat Inap Perkotaan
2806,1000129959,COGREG,COGREG Jl. Raya Pahlawan Rt.011/Rw. 006 Parung Bogor Jawa Barat Non Rawat Inap Perdesaan
2807,1000129521,GUNUNG SINDUR,GUNUNG SINDUR Jl. Raya Pemuda No. 37 Gunung Sindur Gunungsindur Bogor Jawa Barat Rawat Inap Perdesaan
2808,1000129870,SULIWER,SULIWER Jl. Pahlawan Gunungsindur Bogor Jawa Barat Non Rawat Inap Perdesaan
2809,1000129648,JAMPANG,JAMPANG Jl. Perumahan Telaga Kahuripan Kemang Bogor Jawa Barat Rawat Inap Perdesaan
2810,1000130362,KEMANG,"KEMANG Ds. Kemang, Kec. Kemang Kemang Bogor Jawa Barat Non Rawat Inap Perkotaan"
2811,1000129997,BOJONG GEDE,BOJONG GEDE Jl. Raya Bojonggede No. 27 Bojonggede Bogor Jawa Barat Non Rawat Inap Perkotaan
2812,1000130025,KEMUNING,KEMUNING Jl. Raya Tonjong Cimanggis Bojonggede Bogor Jawa Barat Non Rawat Inap Perkotaan
2813,1000130166,RAGA JAYA,"RAGA JAYA Jl Raya Citayam-Parung, Kp.Ceringin Rt03 Rw 11 Bojonggede Bogor Jawa Barat Non Rawat Inap Perdesaan"
2814,1000129911,PURASEDA,PURASEDA Jl. Moh Noh Nur Km 11 Kp. Gudang Leuwiliang Bogor Jawa Barat Non Rawat Inap Perdesaan
2815,1000129973,LEUWILIANG,LEUWILIANG Jl. Raya Moch. Noor No. 3 Leuwiliang Bogor Jawa Barat Non Rawat Inap Perkotaan
2816,1000129698,CIAMPEA,CIAMPEA Jl. Letnan Sukarno No. 28 Ciampea Bogor Jawa Barat Rawat Inap Perkotaan
2817,1000130180,CIHIDEUNG UDIK,CIHIDEUNG UDIK Jl.Cihideung Girang Rt 003 Rw 009 Ciampea Bogor Jawa Barat Non Rawat Inap Perdesaan
2818,1000130219,CIAMPEA UDIK,"CIAMPEA UDIK Kp. Cibuntu Kaum Rt 04 Rw 01 Ds. Cibuntu, Kec. Ciampea Ciampea Bogor Jawa Barat Non Rawat Inap Perdesaan"
2819,1000130403,PASIR Kp.,"PASIR Kp. Pasir Oray, Kec. Ciampea Ciampea Bogor Jawa Barat Non Rawat Inap Perdesaan"
2820,1000129686,CIBUNGBULANG,CIBUNGBULANG Jl. Kapten Dasuki Bakri Rt 02/03 Cibungbulang Bogor Jawa Barat Rawat Inap Perkotaan
2821,1000129844,SITU UDIK,SITU UDIK Jl. Raya Kh Abd. Hamid Km 4 Cibungbulang Bogor Jawa Barat Non Rawat Inap Perdesaan
2822,1000130415,CIJUJUNG,CIJUJUNG Jl. Raya Galuga Km 19 Cibungbulang Bogor Jawa Barat Non Rawat Inap Perdesaan
2823,1000129727,PAMIJAHAN Kp.,"PAMIJAHAN Kp. Pasar Jum'At Rt. 02/05, Kec. Pamijahan Pamijahan Bogor Jawa Barat Rawat Inap Perdesaan"
2824,1000130099,CIASMARA,CIASMARA Jl. Raya Kh Abd. Hamid Km 15 Pamijahan Bogor Jawa Barat Non Rawat Inap Perdesaan
2825,1000130245,CIBENING,"CIBENING Ds. Cibening, Kec. Pamijahan Pamijahan Bogor Jawa Barat Non Rawat Inap Perdesaan"
2826,1000129789,RUMPIN,RUMPIN Jl. Prada Samlawi No. 6 Rumpin Bogor Jawa Barat Rawat Inap Perdesaan
2827,1000130283,GOBANG,GOBANG Jl. Raya Gobang Rt.01/01 Rumpin Bogor Jawa Barat Non Rawat Inap Perdesaan
2828,1000130520,CICANGKAL,CICANGKAL Jl. Raya Sukamanah Rt. 03/05 Rumpin Bogor Jawa Barat Non Rawat Inap Perdesaan
2829,1000129662,JASINGA,JASINGA Jl. Letnan Sayuti Jasinga Bogor Jawa Barat Rawat Inap Perdesaan
2830,1000129882,BAGOANG Kp.,"BAGOANG Kp. Tarisi Rt 04/01, Kec. Jasinga Jasinga Bogor Jawa Barat Non Rawat Inap Perdesaan"
2831,1000130324,CURUG,CURUG Jl.Raya Simpang Curug - Cimaraca Jasinga Bogor Jawa Barat Non Rawat Inap Perdesaan
2832,1000129765,PARUNG PANJANG,PARUNG PANJANG Jl. Moch Toha No. 3 Parungpanjang Bogor Jawa Barat Rawat Inap Perdesaan
2833,1000129923,DAGO,"DAGO Ds. Dago, Kec. Parung Panjang Parungpanjang Bogor Jawa Barat Non Rawat Inap Perdesaan"
